,day,depot,list_plants,list_pickups,list_dropoffs,total_jobs,total_distance,routing_sequence,worst_edge_pickup,worst_edge_distance,worst_edge_dropoff,edges,distance_uptodate
7894,17387,Rottleberode,['Rottleberode'],"['9234_9001082307', '10418_9001082310', '10427_9001051054', '10594_9001075342', '10838_9001055803', '10969_9001066584', '10991_9001012818', '11112_9001069304', '11554_9001083210', '11667_9001081224', '19028_9001065959', '19209_9001018366', '19428_9001041538', '20615_9001046262', '20616_9001046479', '29023_9001053520', '29071_9001038698', '50091_9001083853']","['9144_9001095319', '10004_9001095001', '10062_9001095077', '10173_9001095193', '10725_9001096446', '11347_9001092645', '11450_9001070086', '11575_9001094761', '11598_9001092934', '19053_9001095062', '19082_9001095230', '19388_9001093398', '19433_9001094790', '20647_9001065488', '29118_9001065947', '50000_9001083996', '50136_9001090477', '19391_9001078203']",0,0,[],,,0,0,True
7895,17388,Rottleberode,['Rottleberode'],"['9543_9001077854', '9575_9001087926', '10097_9001062283', '10512_9001070059', '10568_9001062803', '10584_9001087762', '10679_9001033033', '10981_9001050394', '11666_9001082312', '19010_9001077426', '19360_9001050271', '20220_9001044394', '29155_9001061829']","['9021_9001093625', '9136_9001099229', '9237_9001096844', '9555_9001095365', '10066_9001097447', '10483_9001096847', '10664_9001095615', '10841_9001097804', '10930_9001098371', '10979_9001098194', '11494_9001100619', '11661_9001098301', '19389_9001094158', '19403_9001095375', '20371_9001096694', '29083_9001095279', '20160_9001073996']",0,0,[],,,0,0,True
7896,17389,Rottleberode,['Rottleberode'],"['20113_9000671355', '9113_9001082303', '9802_9001064443', '10053_9001077670', '10074_9001082309', '10590_9001086514', '11485_9001054173', '11486_9001064361', '11605_9001091462', '20474_9001047300']","['9010_9001095422', '9226_9001100500', '9264_9001098632', '9320_9001099155', '10299_9001098636', '10465_9001099156', '10960_9001100467', '10981_9001099551', '11291_9001099157', '11464_9001100179', '11497_9001096689', '11500_9001101449', '19404_9001098230', '20016_9001100038', '29033_9001096554', '29071_9001098363', '29112_9001095223', '50051_9001099543']",0,0,[],,,0,0,True
7897,17390,Rottleberode,['Rottleberode'],"['9290_9001095191', '9372_9001078247', '10291_9001090917', '10397_9001090586', '10411_9001078376', '10419_9001087734', '10448_9001085499', '10710_9001086191', '10734_9001054023', '10901_9001069317', '10950_9001091138', '11028_9001085903', '11031_9001091086', '11396_9001008051', '11510_9001085606', '11613_9001026813', '11634_9001083962', '19269_9001032756', '19333_9000972755', '19335_9001083770', '20154_9001041341', '20344_9001077521', '20595_9001083668', '11489_9001086188', '29240_9001063583']","['9061_9001101462', '9266_9001101419', '10099_9001101569', '10172_9001097092', '10568_9001103271', '10584_9001101877', '10771_9001097751', '10969_9001101092', '11112_9001101636', '11139_9001084931', '11188_9001097013', '11601_9001103311', '11611_9001100447', '19010_9001098344', '19398_9001090602', '19428_9001102758', '20234_9001101643', '20454_9001101394', '29227_9001096606', '10594_9001102987']",0,0,[],,,0,0,True
7898,17391,Rottleberode,['Rottleberode'],"['9063_9001051281', '9314_9001029920', '10045_9001075758', '10417_9001081835', '10508_9001030037', '10698_9001077924', '11387_9001081873', '29081_9001081709', '29244_9001018353', '29273_9001092457', '50082_9000899257', '19014_9000929289', '20245_9000955472']","['9543_9001102916', '10114_9001102100', '10314_9001102513', '10419_9001103738', '10432_9001101762', '10684_9001100686', '10773_9001103129', '11483_9001095194', '11485_9001105248', '11495_9001097844', '11512_9001103629', '11602_9001104844', '11606_9001105198', '19028_9001101869', '20616_9001100683', '29155_9001100032', '29023_9001098253']",0,0,[],,,0,0,True
7899,17392,Rottleberode,['Rottleberode'],"['19366_9000774536', '20002_9000458156', '9280_9001063995', '9584_9000942302', '9592_9001081265', '11158_9001091745', '11665_9001061345', '19103_9001021478', '20006_9001063719', '29057_9001084582', '29061_9001079365']","['9082_9001104042', '9372_9001105612', '10734_9001106171', '10991_9001102988', '11005_9001099657', '11404_9001103380', '11496_9001100462', '11603_9001100442', '19078_9001103910', '19209_9001101908', '19269_9001098318', '19335_9001105292', '20561_9001106826', '29041_9001100514', '29066_9001097868', '29180_9001077847', '50056_9001106623', '20344_9001104804']",0,0,[],,,0,0,True
7900,17393,Rottleberode,['Rottleberode'],"['9081_9001094428', '9264_9001098632', '9580_9001066370', '10062_9001095077', '10335_9001091351', '11520_9001081742', '11575_9001094761', '19069_9001066595', '19116_9001062123', '19429_9001075766', '20029_9001064039', '20053_9000996841', '20249_9001050511', '20269_9001051408', '20320_9001093790', '20637_9001087913', '29102_9001049218', '50130_9001047207', '19371_9001068182']","['9234_9001106072', '9802_9001103956', '10067_9001106342', '10265_9001102521', '10397_9001106960', '10402_9001107845', '10679_9001106795', '10706_9001100510', '11509_9001098626', '19103_9001105294', '19427_9001105668', '20595_9001107755', '29081_9001107945', '29230_9001105664', '50070_9001108234', '20172_9001105579']",0,0,[],,,0,0,True
7901,17394,Rottleberode,['Rottleberode'],"['9354_9001068462', '9601_9001091875', '9803_9001089149', '10051_9001094019', '10488_9001091470', '11426_9001082393', '11450_9001070086', '11494_9001100619', '19351_9000949527', '19388_9001093398', '29055_9000918961', '29083_9001095279', '50110_9001069275']","['9584_9001108426', '10411_9001107602', '10508_9001107604', '10698_9001107719', '10927_9001101655', '10950_9001107959', '11065_9001104701', '11466_9001105023', '11634_9001106629', '19429_9001106556', '29057_9001105681', '29061_9001107877', '29102_9001108434', '11158_9001109016', '19074_9001084079']",0,0,[],,,0,0,True
7902,17395,Rottleberode,['Rottleberode'],"['9144_9001095319', '9273_9001041610', '9301_9001087843', '10299_9001098636', '10584_9001101877', '10633_9001050440', '10753_9001078077', '10981_9001099551', '11601_9001103311', '19265_9001087367', '19399_9001078101', '29156_9001016557', '29328_9001016639', '50051_9001099543', '50094_9001056899', '50125_9001093927']","['9097_9001109969', '9254_9001108484', '9601_9001110895', '10512_9001109843', '10593_9001108482', '11031_9001110260', '11426_9001110990', '11489_9001108288', '20113_9001109346', '20245_9001110994', '29038_9001109437', '20220_9001105607']",0,0,[],,,0,0,True
7903,17396,Rottleberode,['Rottleberode'],"['10066_9001097447', '10380_9001043546', '10630_9001094675', '10841_9001097804', '11495_9001097844', '11611_9001100447', '20348_9000918660', '50069_9001009546']","['10097_9001109145', '10417_9001110550', '10590_9001111251', '11387_9001112398', '11467_9001108491', '11498_9001111043', '11510_9001111869', '19166_9001110661', '19333_9001110665', '20188_9001111150']",0,0,[],,,0,0,True
7904,17397,Rottleberode,['Rottleberode'],"['9226_9001100500', '10684_9001100686', '11068_9001076044', '11598_9001092934', '20118_9001082314', '20234_9001101643', '20380_9000984625', '50056_9001106623']","['9232_9001108541', '9264_9001111941', '9290_9001112396', '10007_9001109900', '10047_9001110069', '10846_9001108545', '10901_9001111053', '11091_9001109936', '11097_9001108519', '11380_9001110125', '11394_9001110257', '11450_9001112247', '11520_9001113516', '19014_9001106839', '19116_9001109854', '19265_9001111940', '19357_9001105133', '19415_9001111159', '20029_9001111048', '20053_9001112107', '20637_9001113297', '10062_9001112436', '19366_9001109848', '29083_9001112575']",0,0,[],,,0,0,True
7905,17398,Rottleberode,['Rottleberode'],"['9010_9001095422', '9136_9001099229', '9260_9001091679', '9372_9001105612', '9543_9001102916', '10173_9001095193', '10271_9001048844', '10552_9001078375', '10568_9001103271', '10698_9001107719', '10812_9001087362', '10969_9001101092', '11573_9001083331', '19023_9000919665', '19431_9001034792', '19433_9001094790', '20434_9000913091', '50114_9001090159']","['9063_9001112109', '9113_9001112159', '9280_9001112683', '9575_9001115041', '9592_9001111558', '10045_9001112366', '10074_9001110917', '10215_9001112608', '10299_9001112686', '10835_9001108547', '11028_9001115353', '11534_9001112853', '11601_9001112962', '11605_9001111324', '20320_9001111241', '29244_9001107701', '29308_9001111244', '50048_9001110227', '50125_9001115820', '10443_9001112068', '11575_9001113893']",0,0,[],,,0,0,True
7906,17399,Rottleberode,['Rottleberode'],"['19017_9000800362', '9106_9001087777', '9237_9001096844', '9252_9001095689', '9584_9001108426', '10314_9001102513', '10397_9001106960', '10483_9001096847', '10486_9001086443', '10725_9001096446', '11139_9001084931', '11496_9001100462', '11500_9001101449', '11584_9001081716', '11600_9000918559', '19426_9001061186', '20230_9001072145', '20495_9001085981', '29071_9001098363', '29155_9001100032', '50078_9001083803', '50136_9001090477', '20344_9001104804', '29238_9000972437']","['9081_9001116017', '9301_9001112826', '9354_9001113862', '10051_9001114971', '10448_9001116347', '10584_9001113853', '10841_9001114969', '11068_9001114884', '11495_9001112963', '11554_9001109432', '11611_9001113641', '19360_9001104855', '19408_9001058155', '19431_9001114978', '19433_9001115734', '20478_9001112835', '50051_9001118048', '19023_9001111253', '20234_9001117179']",0,0,[],,,0,0,True
7907,17400,Rottleberode,['Rottleberode'],"['10079_9001091465', '10411_9001107602', '10950_9001107959', '11347_9001092645', '11484_9001092870', '11485_9001105248', '11603_9001100442', '11659_9001039474', '19093_9001068618', '19336_9001083081', '20367_9000932513', '10594_9001102987']","['9258_9001115449', '9306_9001116231', '9372_9001118081', '9803_9001118370', '10374_9001117312', '10488_9001115305', '10552_9001118211', '10981_9001117640', '11496_9001118767', '11573_9001116351', '20269_9001108741', '29190_9001115727', '29192_9001110675', '50094_9001118980', '19069_9001114662', '20496_9001114975']",0,0,[],,,0,0,True
7908,17401,Rottleberode,['Rottleberode'],"['9061_9001101462', '9095_9001091125', '9549_9001084999', '9802_9001103956', '10067_9001106342', '10099_9001101569', '10431_9001075433', '10465_9001099156', '10512_9001109843', '10771_9001097751', '10800_9001071364', '10927_9001101655', '11166_9001074494', '19010_9001098344', '19098_9001068234', '19132_9001064029', '20231_9000972385', '20401_9001053276', '20591_9001069382']","['9144_9001117683', '9260_9001118800', '10286_9001115362', '10335_9001116550', '10418_9001115758', '10483_9001119274', '10725_9001118713', '10733_9001118997', '10753_9001113884', '10969_9001116234', '11398_9001117319', '11485_9001120227', '11486_9001115345', '11500_9001119939', '11598_9001116016', '11666_9001115400', '19399_9001115351', '10173_9001119637', '20230_9001115588']",0,0,[],,,0,0,True
7909,17402,Rottleberode,['Rottleberode'],"['9082_9001104042', '9161_9001083157', '9555_9001095365', '10007_9001109900', '10045_9001112366', '10432_9001101762', '10901_9001111053', '11503_9001093796', '11510_9001111869', '11512_9001103629', '20371_9001096694']","['9136_9001119683', '9237_9001120280', '9273_9001116671', '9584_9001121182', '10486_9001119688', '10594_9001119776', '10684_9001119799', '11494_9001117680', '11584_9001120018', '19113_9001117387', '19388_9001117658', '29071_9001116509']",0,0,[],,,0,0,True
7910,17403,Rottleberode,['Rottleberode'],"['29147_9000592571', '9113_9001112159', '9320_9001099155', '9547_9001096608', '9601_9001110895', '10214_9000980193', '10889_9001090223', '10930_9001098371', '11483_9001095194', '11520_9001113516', '11634_9001106629', '19415_9001111159', '20188_9001111150', '20606_9000997574', '29110_9001026682', '29112_9001095223', '29168_9001063421', '11158_9001109016', '19391_9001078203']","['9359_9001121936', '10397_9001121390', '10411_9001121827', '10551_9001120235', '10630_9001119277', '10771_9001121073', '10800_9001121373', '10950_9001120262', '11300_9001115409', '11510_9001124119', '20380_9001121838', '29055_9001121828', '10380_9001121766']",0,0,[],,,0,0,True
7911,17404,Rottleberode,['Rottleberode'],"['9305_9001072210', '9323_9001071238', '10374_9001117312', '10402_9001107845', '10417_9001110550', '10594_9001119776', '11028_9001115353', '11112_9001101636', '11464_9001100179', '11606_9001105198', '11661_9001098301', '19134_9001088380', '20319_9000821625', '29081_9001107945', '29227_9001096606']","['9361_9001123926', '9552_9001115663', '10314_9001122045', '10633_9001122632', '10698_9001124114', '10818_9001122673', '11479_9001123735', '11484_9001123865', '19017_9001118765', '19098_9001120610', '20144_9001118773', '29128_9001118723', '29156_9001125734', '29168_9001123140', '29328_9001114010', '50069_9001116741', '50091_9001123724', '50136_9001124816', '9555_9001124008']",0,0,[],,,0,0,True
7912,17405,Rottleberode,['Rottleberode'],"['9021_9001093625', '9125_9001054165', '9254_9001108484', '9301_9001112826', '10004_9001095001', '10074_9001110917', '10080_9001087779', '10552_9001118211', '10590_9001111251', '10960_9001100467', '11005_9001099657', '11091_9001109936', '11372_9001087431', '11426_9001110990', '11467_9001108491', '19265_9001111940', '19269_9001098318', '19357_9001105133', '20153_9001069553', '20320_9001111241', '20356_9001061202', '20561_9001106826', '10062_9001112436', '10443_9001112068']","['9590_9001121942', '9601_9001118822', '10099_9001123036', '10465_9001124828', '10812_9001123696', '10889_9001118824', '10927_9001124732', '11347_9001124961', '11350_9001123738', '11503_9001124167', '11520_9001126086', '11603_9001123483', '50078_9001125938', '50114_9001118920']",0,0,[],,,0,0,True
7913,17406,Rottleberode,['Rottleberode'],"['9120_9001075754', '9280_9001112683', '10359_9000982690', '10679_9001106795', '10969_9001116234', '11065_9001104701', '11485_9001120227', '11498_9001111043', '11535_9001043240', '19333_9001110665', '19432_9001070277', '20454_9001101394', '29106_9001051831', '29337_9001082155']","['9061_9001123936', '9095_9001125464', '9125_9001127666', '9320_9001127174', '10214_9001127887', '10550_9001129269', '10568_9001128052', '10647_9001124974', '11158_9001128596', '11372_9001129230', '11634_9001127175', '11671_9001128104', '19334_9001125733', '19357_9001127391', '20319_9001127525', '20495_9001127080', '29081_9001127979', '29110_9001126174', '29112_9001125619', '29265_9001124971']",0,0,[],,,0,0,True
7914,17407,Rottleberode,['Rottleberode'],"['19062_9000738703', '9063_9001112109', '9237_9001120280', '10114_9001102100', '10664_9001095615', '10706_9001100510', '10997_9001068180', '11534_9001112853', '11601_9001112962', '11602_9001104844', '11633_9001092664', '19025_9001062139', '29160_9001046889', '29190_9001115727']","['9106_9001126115', '9301_9001129221', '9547_9001129566', '9549_9001122422', '10044_9001121378', '10062_9001129000', '10308_9001127899', '10386_9001123939', '10779_9001123862', '11166_9001122734', '11371_9001129643', '11377_9001125475', '11488_9001118709', '11661_9001129484', '19336_9001120357', '19415_9001127229', '20344_9001124810', '20371_9001123814', '20606_9001129438', '10594_9001129895']",0,0,[],,,0,0,True
7915,17408,Rottleberode,['Rottleberode'],"['9088_9001065787', '10286_9001115362', '11394_9001110257', '11495_9001112963', '19268_9001072278', '19398_9001090602', '20005_9001093793', '20305_9001074297', '20595_9001107755', '29038_9001109437', '29066_9001097868', '29103_9000925334', '10238_9001068137']","['9063_9001133500', '10067_9001129720', '10512_9001132309', '10590_9001132401', '11028_9001127030', '11464_9001132568', '11512_9001129515', '19010_9001123085', '19269_9001130330', '19351_9001127676', '19424_9001127346', '20356_9001124165', '29227_9001129548', '19134_9001130453', '20118_9001127355']",0,0,[],,,0,0,True
